t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
5.443302,0.467868,0.067015,0.580682,0.477003,0.008466,0.618675,-28.633000,9.530000,-8.502000,-28.581883,8.450378,-9.655181,-1.000000,1.000000,1.000000,0.000000
5.490277,0.468608,0.080023,0.593287,0.475563,0.021290,0.632654,-28.685000,10.357000,-7.576000,-28.610005,9.288160,-9.020984,-1.000000,1.000000,1.000000,0.000000
5.535581,0.469308,0.091862,0.607204,0.474553,0.345566,0.649661,-28.735000,11.094000,-6.571000,-28.767551,10.127307,-8.286641,-1.000000,1.000000,1.000000,0.000000
5.581725,0.469981,0.102416,0.622313,0.478013,0.375255,0.667532,-28.783000,11.733000,-5.494000,-28.910607,10.824023,-7.366236,-1.000000,1.000000,1.000000,0.000000
5.629579,0.470627,0.111569,0.638508,0.477726,0.151000,0.685116,-28.829000,12.268000,-4.356000,-28.722625,11.493263,-6.129875,-1.000000,1.000000,1.000000,0.000000
5.677164,0.471246,0.119235,0.655625,0.479888,0.131831,0.704430,-28.872000,12.692000,-3.167000,-28.765096,12.034458,-5.095975,-1.000000,1.000000,1.000000,0.000000
5.722514,0.471825,0.125311,0.673513,0.478590,0.135581,0.721436,-28.913000,13.001000,-1.938000,-28.908278,12.505439,-3.947148,-1.000000,1.000000,1.000000,0.000000
5.767812,0.472377,0.129740,0.692006,0.480320,0.137743,0.741324,-28.951000,13.190000,-0.679000,-28.864355,12.877228,-2.899787,-1.000000,1.000000,1.000000,0.000000
5.815417,0.472888,0.132449,0.710952,0.479597,0.134717,0.763520,-28.988000,13.258000,0.596000,-28.935988,13.121123,-1.636459,-1.000000,1.000000,1.000000,0.000000
5.862959,0.473386,0.133424,0.730141,0.481472,0.133419,0.781678,-29.021000,13.202000,1.877000,-29.050597,13.366899,-0.359033,-1.000000,1.000000,1.000000,0.000000
5.909082,0.473830,0.132621,0.749421,0.480030,0.129815,0.802576,-29.053000,13.022000,3.152000,-28.963538,13.326386,1.019495,-1.000000,1.000000,1.000000,0.000000
5.973406,0.474261,0.130041,0.768609,0.481759,0.121602,0.818427,-29.082000,12.719000,4.408000,-28.991735,13.115106,2.384123,-1.000000,1.000000,1.000000,0.000000
6.019154,0.474651,0.125698,0.787509,0.481185,0.177520,0.834136,-29.108000,12.295000,5.633000,-29.020322,12.977279,3.633686,-1.000000,1.000000,1.000000,0.000000
6.064901,0.475001,0.119622,0.805941,0.482482,0.383180,0.850710,-29.132000,11.753000,6.815000,-29.077323,12.610841,4.725461,-1.000000,1.000000,1.000000,0.000000
6.112247,0.475323,0.111856,0.823721,0.484067,0.194094,0.869014,-29.154000,11.097000,7.944000,-29.062740,12.188362,5.947770,-1.000000,1.000000,1.000000,0.000000
6.159849,0.475619,0.102459,0.840701,0.482769,0.008034,0.884436,-29.174000,10.333000,9.008000,-29.119812,11.782047,6.925803,-1.000000,1.000000,1.000000,0.000000
6.208868,0.475888,0.091518,0.856698,0.482192,0.006591,0.897118,-29.191000,9.467000,9.997000,-29.090793,10.930330,8.121528,-1.000000,1.000000,1.000000,0.000000
6.254928,0.476117,0.079121,0.871564,0.481472,0.007743,0.906631,-29.205000,8.507000,10.900000,-29.090542,7.410806,9.087824,-1.000000,1.000000,1.000000,0.000000
6.301954,0.476305,0.065384,0.885133,0.483202,0.007169,0.917438,-29.218000,7.462000,11.710000,-29.133551,7.376209,10.069725,-1.000000,1.000000,1.000000,0.000000
6.349681,0.476480,0.050437,0.897301,0.482769,0.005871,0.924790,-29.228000,6.340000,12.417000,-29.191141,7.346376,10.822795,-1.000000,1.000000,1.000000,0.000000
6.396558,0.476615,0.034398,0.907918,0.481905,0.006013,0.931854,-29.236000,5.152000,13.014000,-29.075459,7.287275,11.491054,-1.000000,1.000000,1.000000,0.000000
6.442244,0.476722,0.017426,0.916882,0.483347,0.007023,0.937185,-29.242000,3.908000,13.496000,-29.219606,7.247772,12.262075,-1.000000,1.000000,1.000000,0.000000
6.488418,0.476803,0.000334,0.924117,0.484644,0.008175,0.941651,-29.246000,2.620000,13.857000,-29.061091,5.073130,12.790013,-1.000000,-1.000000,1.000000,0.000000
6.536312,0.476857,0.018709,0.929534,0.483057,0.005726,0.941796,-29.248000,1.300000,14.092000,-28.916802,3.824925,13.290816,-1.000000,-1.000000,1.000000,0.000000
6.583742,0.476884,0.037525,0.933061,0.484931,0.007743,0.940931,-29.248000,-0.039000,14.200000,-29.133013,2.475996,13.591866,-1.000000,-1.000000,1.000000,0.000000
6.629038,0.476884,0.056596,0.934681,0.484212,0.008898,0.936465,-29.246000,-1.386000,14.179000,-29.104334,1.155905,13.678671,-1.000000,-1.000000,1.000000,0.000000
6.674402,0.476857,0.075764,0.934366,0.480320,0.097386,0.931854,-29.242000,-2.728000,14.028000,-29.032110,-0.019671,13.896843,-1.000000,-1.000000,1.000000,0.000000
6.722002,0.476803,0.094842,0.932100,0.482050,0.298439,0.924935,-29.237000,-4.052000,13.748000,-29.190980,-1.469838,13.886917,-1.000000,-1.000000,1.000000,0.000000
6.769698,0.476736,0.113646,0.927899,0.483921,0.153885,0.916864,-29.230000,-5.346000,13.341000,-29.046852,-2.848164,13.676903,-1.000000,-1.000000,1.000000,0.000000
6.817399,0.476642,0.132006,0.921790,0.482624,0.173341,0.906054,-29.221000,-6.597000,12.810000,-29.032486,-4.140657,13.324523,-1.000000,-1.000000,1.000000,0.000000
6.864977,0.476521,0.149738,0.913819,0.485219,0.191499,0.893659,-29.211000,-7.794000,12.161000,-29.047192,-5.189042,12.671583,-1.000000,-1.000000,1.000000,0.000000
6.911288,0.476386,0.166687,0.904074,0.482624,0.208073,0.879824,-29.200000,-8.925000,11.398000,-29.220358,-6.411396,12.207535,-1.000000,-1.000000,1.000000,0.000000
6.956647,0.476238,0.182687,0.892614,0.481617,0.222917,0.868440,-29.187000,-9.979000,10.528000,-29.162822,-7.634918,11.471474,-1.000000,-1.000000,1.000000,0.000000
7.005011,0.476063,0.197583,0.879543,0.483057,0.230414,0.846389,-29.173000,-10.947000,9.559000,-29.249557,-8.686775,10.823067,-1.000000,-1.000000,1.000000,0.000000
7.061999,0.475875,0.211252,0.864981,0.482624,0.239059,0.829670,-29.158000,-11.818000,8.500000,-29.149153,-9.869490,9.700704,-1.000000,-1.000000,1.000000,0.000000
7.113025,0.475673,0.223541,0.849061,0.479455,0.252173,0.814826,-29.142000,-12.585000,7.360000,-29.091671,-10.765951,8.694774,-1.000000,-1.000000,1.000000,0.000000
7.160170,0.475458,0.234354,0.831918,0.481185,0.258227,0.794938,-29.125000,-13.240000,6.150000,-29.192986,-11.462424,7.819637,-1.000000,-1.000000,1.000000,0.000000
7.210840,0.475229,0.243582,0.813718,0.480753,0.262551,0.772023,-29.107000,-13.776000,4.881000,-29.063582,-12.030638,6.512975,-1.000000,-1.000000,1.000000,0.000000
7.260332,0.474987,0.251130,0.794626,0.480607,0.268315,0.752422,-29.088000,-14.189000,3.563000,-29.150407,-12.528758,5.409082,-1.000000,-1.000000,1.000000,0.000000
7.309616,0.474731,0.256943,0.774794,0.480607,0.268747,0.731233,-29.068000,-14.473000,2.211000,-29.265965,-13.115318,4.132399,-1.000000,-1.000000,1.000000,0.000000
7.358919,0.474462,0.260939,0.754447,0.480462,0.268605,0.711203,-29.047000,-14.627000,0.835000,-28.992362,-13.401153,2.726694,-1.000000,-1.000000,1.000000,0.000000
7.408254,0.474180,0.263105,0.733738,0.479742,0.268173,0.690015,-29.026000,-14.647000,-0.551000,-29.021791,-13.617061,1.421814,-1.000000,-1.000000,1.000000,0.000000
7.457638,0.473897,0.263386,0.712879,0.478878,0.263703,0.669120,-29.004000,-14.535000,-1.935000,-29.079616,-13.748485,0.203387,-1.000000,-1.000000,1.000000,0.000000
7.507020,0.473601,0.261811,0.692051,0.479888,0.258660,0.648796,-28.981000,-14.289000,-3.303000,-29.094555,-13.550529,-1.346694,-1.000000,-1.000000,1.000000,0.000000
7.556395,0.473292,0.258350,0.671467,0.478878,0.251599,0.630205,-28.958000,-13.912000,-4.644000,-29.166925,-13.498475,-2.666448,-1.000000,-1.000000,1.000000,0.000000
