t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
106.582679,0.104948,0.050814,0.716740,-2.424944,8.225487,0.082768,-7.381383,3.517434,48.150305
106.633078,0.107290,0.050571,0.720989,-2.727640,8.167718,0.212495,-7.550383,3.500434,48.432305
106.664334,0.107290,0.050571,0.720989,-2.670209,8.240014,0.313169,-7.550383,3.500434,48.432305
106.715467,0.109617,0.050127,0.725254,-2.756694,8.196772,0.428369,-7.718383,3.469434,48.715305
106.746727,0.109617,0.050127,0.725254,-2.886420,8.124476,0.615864,-7.718383,3.469434,48.715305
106.797836,0.111916,0.049469,0.729518,-3.030336,8.110287,0.702349,-7.884383,3.423434,48.998305
106.829093,0.111916,0.049469,0.729518,-2.972905,8.124476,0.846602,-7.884383,3.423434,48.998305
106.880263,0.114188,0.048596,0.733767,-3.217832,8.067045,1.062813,-8.048383,3.362434,49.280305
106.911521,0.114188,0.048596,0.733767,-3.289790,8.110287,1.163487,-8.048383,3.362434,49.280305
106.962679,0.116417,0.047509,0.737986,-3.261074,8.139003,1.336456,-8.209383,3.286434,49.560305
106.993947,0.116417,0.047509,0.737986,-3.477285,7.937318,1.437467,-8.209383,3.286434,49.560305
107.045117,0.118619,0.046207,0.742190,-3.592485,8.210961,1.624625,-8.368383,3.195434,49.839305
107.076388,0.118619,0.046207,0.742190,-3.404990,8.081234,1.826647,-8.368383,3.195434,49.839305
107.127600,0.120793,0.044705,0.746333,-3.534716,7.994749,1.913132,-8.525383,3.090434,50.114305
107.158863,0.120793,0.044705,0.746333,-3.707685,7.836307,2.186774,-8.525383,3.090434,50.114305
107.210115,0.122925,0.042988,0.750417,-3.837412,7.966034,2.201301,-8.679383,2.970434,50.385305
107.241371,0.122925,0.042988,0.750417,-3.880654,7.951845,2.374270,-8.679383,2.970434,50.385305
107.292558,0.125015,0.041057,0.754439,-4.053623,7.922792,2.402986,-8.830383,2.835434,50.652305
107.323830,0.125015,0.041057,0.754439,-3.895181,7.764349,2.590481,-8.830383,2.835434,50.652305
107.375047,0.127078,0.038926,0.758387,-4.168823,7.620096,2.849935,-8.979383,2.686434,50.914305
107.406307,0.127078,0.038926,0.758387,-4.269835,7.692391,2.921893,-8.979383,2.686434,50.914305
107.457457,0.129099,0.036594,0.762243,-4.226592,7.403884,3.138104,-9.125383,2.523434,51.170305
107.488708,0.129099,0.036594,0.762243,-4.370846,7.634622,3.138104,-9.125383,2.523434,51.170305
107.539947,0.131078,0.034063,0.765995,-4.414088,7.346453,3.296546,-9.268383,2.346434,51.419305
107.571200,0.131078,0.034063,0.765995,-4.370846,7.403884,3.469515,-9.268383,2.346434,51.419305
107.622278,0.133001,0.031346,0.769640,-4.514761,7.158958,3.556000,-9.407383,2.156434,51.661305
107.653533,0.133001,0.031346,0.769640,-4.543815,7.259969,3.599242,-9.407383,2.156434,51.661305
107.704613,0.134897,0.028443,0.773165,-4.831984,6.957273,3.772211,-9.544383,1.953434,51.895305
107.735873,0.134897,0.028443,0.773165,-4.918468,7.058284,3.872884,-9.544383,1.953434,51.895305
107.787364,0.136737,0.025340,0.776554,-4.875226,6.957273,3.887411,-9.677383,1.736434,52.120305
107.818630,0.136737,0.025340,0.776554,-4.961711,6.697820,4.118149,-9.677383,1.736434,52.120305
107.869668,0.138522,0.022081,0.779808,-5.004953,6.726535,4.175580,-9.806383,1.508434,52.336305
107.900923,0.138522,0.022081,0.779808,-5.091437,6.481608,4.492802,-9.806383,1.508434,52.336305
107.952177,0.140265,0.018636,0.782911,-4.947184,6.395124,4.593814,-9.932383,1.267434,52.542305
107.983447,0.140265,0.018636,0.782911,-5.105626,6.337355,4.579287,-9.932383,1.267434,52.542305
108.034532,0.141966,0.015034,0.785863,-5.408322,6.164724,4.780972,-10.055383,1.015434,52.738305
108.065789,0.141966,0.015034,0.785863,-5.422849,6.063712,4.709014,-10.055383,1.015434,52.738305
108.117004,0.143612,0.011275,0.788634,-5.480618,5.977228,4.939414,-10.174383,0.752434,52.922305
108.148275,0.143612,0.011275,0.788634,-5.566764,5.847501,4.997183,-10.174383,0.752434,52.922305
108.199364,0.145203,0.007374,0.791240,-5.595818,5.732301,5.184679,-10.289383,0.479434,53.095305
108.230617,0.145203,0.007374,0.791240,-5.451564,5.832975,5.069141,-10.289383,0.479434,53.095305
108.281943,0.146738,0.003317,0.793665,-5.566764,5.544805,5.299879,-10.400383,0.195434,53.256305
108.313211,0.146738,0.003317,0.793665,-5.739733,5.242110,5.400890,-10.400383,0.195434,53.256305
108.363761,0.148231,0.000854,0.795894,-5.682302,4.968467,5.472848,-10.508383,-0.096566,53.404305
108.395015,0.148231,0.000854,0.795894,-5.754260,4.521518,5.588048,-10.508383,-0.096566,53.404305
108.446055,0.149656,0.005168,0.797927,-5.955945,4.175580,5.559332,-10.611383,-0.398566,53.539305
108.477318,0.149656,0.005168,0.797927,-5.927229,4.103622,5.876217,-10.611383,-0.398566,53.539305
108.535497,0.151025,0.009581,0.799764,-6.085671,3.584715,5.890743,-10.710383,-0.707566,53.661305
108.566749,0.151025,0.009581,0.799764,-6.085671,3.512757,5.890743,-10.710383,-0.707566,53.661305
108.614338,0.152338,0.014121,0.801375,-6.186683,3.426273,5.905270,-10.805383,-1.025566,53.768305
108.645603,0.152338,0.014121,0.801375,-6.085671,3.152293,5.905270,-10.805383,-1.025566,53.768305
108.693153,0.153582,0.018746,0.802776,-6.114725,2.979324,6.150197,-10.895383,-1.349566,53.861305
108.724409,0.153582,0.018746,0.802776,-6.157967,2.820881,5.890743,-10.895383,-1.349566,53.861305
108.775784,0.154771,0.023457,0.803965,-6.301883,2.820881,6.222155,-10.981383,-1.679566,53.940305
108.807034,0.154771,0.023457,0.803965,-6.316409,2.575955,6.409650,-10.981383,-1.679566,53.940305
108.858144,0.155905,0.028251,0.804914,-6.446136,2.431701,6.251208,-11.063383,-2.015566,54.003305
108.889396,0.155905,0.028251,0.804914,-6.374178,2.100290,6.395124,-11.063383,-2.015566,54.003305
108.940591,0.156969,0.033103,0.805652,-6.518094,2.085763,6.351882,-11.140383,-2.355566,54.052305
108.971858,0.156969,0.033103,0.805652,-6.460325,1.855363,6.323166,-11.140383,-2.355566,54.052305
109.023143,0.157978,0.038024,0.806149,-6.503567,1.639152,6.423839,-11.213383,-2.700566,54.085305
109.054397,0.157978,0.038024,0.806149,-6.388367,1.394225,6.553566,-11.213383,-2.700566,54.085305
109.105454,0.158918,0.042987,0.806405,-6.575863,1.350983,6.452893,-11.281383,-3.048566,54.102305
109.136708,0.158918,0.042987,0.806405,-6.662347,1.019571,6.582619,-11.281383,-3.048566,54.102305
109.187872,0.159789,0.047978,0.806435,-6.835316,0.918560,6.596808,-11.344383,-3.398566,54.104305
109.219124,0.159789,0.047978,0.806435,-6.691063,0.731064,6.553566,-11.344383,-3.398566,54.104305
109.270208,0.160604,0.052996,0.806209,-6.647821,0.615864,6.596808,-11.403383,-3.750566,54.089305
109.301473,0.160604,0.052996,0.806209,-6.950516,0.486138,6.596808,-11.403383,-3.750566,54.089305
109.353050,0.161350,0.058042,0.805742,-6.792074,0.255737,6.496135,-11.457383,-4.104566,54.058305
109.384308,0.161350,0.058042,0.805742,-6.907274,0.255737,6.539377,-11.457383,-4.104566,54.058305
109.435292,0.162013,0.063086,0.805050,-6.849505,-0.061485,6.438366,-11.505383,-4.458566,54.012305
109.466554,0.162013,0.063086,0.805050,-6.878559,-0.306412,6.481608,-11.505383,-4.458566,54.012305
109.517767,0.162621,0.068115,0.804101,-6.878559,-0.565865,6.467082,-11.549383,-4.811566,53.949305
109.549026,0.162621,0.068115,0.804101,-6.993759,-0.666877,6.596808,-11.549383,-4.811566,53.949305
109.600079,0.163160,0.073143,0.802911,-6.892748,-0.810792,6.496135,-11.588383,-5.164566,53.870305
109.631334,0.163160,0.073143,0.802911,-6.878559,-0.969572,6.496135,-11.588383,-5.164566,53.870305
109.682635,0.163630,0.078128,0.801481,-7.051528,-1.171257,6.380597,-11.622383,-5.514566,53.775305
109.713903,0.163630,0.078128,0.801481,-6.892748,-1.344226,6.308639,-11.622383,-5.514566,53.775305
109.765075,0.164031,0.083082,0.799824,-7.094770,-1.444899,6.308639,-11.651383,-5.862566,53.665305
109.796330,0.164031,0.083082,0.799824,-7.022474,-1.632395,6.251208,-11.651383,-5.862566,53.665305
109.848197,0.164362,0.087993,0.797912,-7.094770,-2.021575,6.251208,-11.675383,-6.207566,53.538305
109.879449,0.164362,0.087993,0.797912,-7.008285,-1.906375,6.106955,-11.675383,-6.207566,53.538305
109.930112,0.164611,0.092846,0.795773,-7.065717,-2.324271,6.106955,-11.693383,-6.548566,53.396305
109.961372,0.164611,0.092846,0.795773,-6.979232,-2.468187,6.020470,-11.693383,-6.548566,53.396305
110.012344,0.164805,0.097612,0.793394,-7.181254,-2.727640,5.919459,-11.707383,-6.883566,53.238305
110.043601,0.164805,0.097612,0.793394,-7.037001,-2.684398,5.933986,-11.707383,-6.883566,53.238305
110.095057,0.164915,0.102321,0.790788,-7.108959,-3.044863,5.775543,-11.715383,-7.214566,53.065305
110.126329,0.164915,0.102321,0.790788,-7.181254,-3.203305,5.717774,-11.715383,-7.214566,53.065305
110.177242,0.164957,0.106928,0.787972,-7.209970,-3.318505,5.559332,-11.718383,-7.538566,52.878305
110.208494,0.164957,0.106928,0.787972,-7.152201,-3.477285,5.472848,-11.718383,-7.538566,52.878305
110.259697,0.164929,0.111436,0.784914,-7.224159,-3.635728,5.429605,-11.716383,-7.855566,52.675305
110.290961,0.164929,0.111436,0.784914,-7.181254,-3.678970,5.400890,-11.716383,-7.855566,52.675305
110.342551,0.164832,0.115842,0.781661,-7.094770,-3.967139,5.155625,-11.709383,-8.165566,52.459305
110.373809,0.164832,0.115842,0.781661,-7.123485,-4.111392,5.112383,-11.709383,-8.165566,52.459305
110.424936,0.164653,0.120134,0.778181,-7.224159,-4.327604,5.170152,-11.696383,-8.467566,52.228305
110.456191,0.164653,0.120134,0.778181,-7.181254,-4.327604,4.852929,-11.696383,-8.467566,52.228305
110.507297,0.164404,0.124298,0.774506,-7.138012,-4.673542,4.723203,-11.678383,-8.760566,51.984305
110.538556,0.164404,0.124298,0.774506,-7.281928,-4.745499,4.651245,-11.678383,-8.760566,51.984305
110.589612,0.164086,0.128332,0.770634,-7.152201,-4.831984,4.593814,-11.655383,-9.044566,51.727305
110.620870,0.164086,0.128332,0.770634,-7.051528,-5.048195,4.449560,-11.655383,-9.044566,51.727305
110.671949,0.163685,0.132224,0.766567,-7.181254,-5.221164,4.305307,-11.626383,-9.318566,51.457305
110.703212,0.163685,0.132224,0.766567,-7.138012,-5.422849,4.247876,-11.626383,-9.318566,51.457305
110.754551,0.163229,0.135959,0.762319,-7.094770,-5.350891,3.945180,-11.593383,-9.581566,51.175305
110.785808,0.163229,0.135959,0.762319,-7.181254,-5.494807,3.786400,-11.593383,-9.581566,51.175305
110.836975,0.162691,0.139551,0.757889,-6.993759,-5.782976,3.627957,-11.554383,-9.834566,50.881305
110.868248,0.162691,0.139551,0.757889,-7.051528,-5.768787,3.584715,-11.554383,-9.834566,50.881305
110.920586,0.162083,0.142972,0.753309,-6.792074,-5.955945,3.426273,-11.510383,-10.075566,50.577305
110.951854,0.162083,0.142972,0.753309,-6.878559,-6.114725,3.339788,-11.510383,-10.075566,50.577305
111.002985,0.161392,0.146222,0.748548,-7.065717,-6.244452,3.152293,-11.460383,-10.304566,50.261305
111.034256,0.161392,0.146222,0.748548,-7.065717,-6.374178,3.022566,-11.460383,-10.304566,50.261305
111.085021,0.160645,0.149302,0.743651,-7.051528,-6.546810,2.878650,-11.406383,-10.521566,49.936305
111.116289,0.160645,0.149302,0.743651,-6.892748,-6.532621,2.720208,-11.406383,-10.521566,49.936305
111.167467,0.159816,0.152210,0.738604,-6.950516,-6.633294,2.547239,-11.346383,-10.726566,49.601305
111.198727,0.159816,0.152210,0.738604,-6.892748,-6.719779,2.316501,-11.346383,-10.726566,49.601305
111.249786,0.158932,0.154920,0.733421,-6.892748,-6.907274,2.230016,-11.282383,-10.917566,49.257305
111.281056,0.158932,0.154920,0.733421,-6.792074,-7.152201,2.100290,-11.282383,-10.917566,49.257305
111.332882,0.157964,0.157445,0.728132,-6.921801,-7.238686,1.898605,-11.212383,-11.095566,48.906305
111.364140,0.157964,0.157445,0.728132,-6.835316,-7.209970,1.610436,-11.212383,-11.095566,48.906305
111.415085,0.156927,0.159771,0.722707,-6.734305,-7.138012,1.480709,-11.137383,-11.259566,48.546305
111.446338,0.156927,0.159771,0.722707,-6.676536,-7.368412,1.293214,-11.137383,-11.259566,48.546305
111.497354,0.155822,0.161898,0.717192,-6.676536,-7.555908,1.120245,-11.057383,-11.409566,48.180305
111.528605,0.155822,0.161898,0.717192,-6.705590,-7.685635,0.947276,-11.057383,-11.409566,48.180305
111.579769,0.154647,0.163826,0.711572,-6.532621,-7.815362,0.774307,-10.972383,-11.545566,47.807305
111.611037,0.154647,0.163826,0.711572,-6.705590,-7.714350,0.615864,-10.972383,-11.545566,47.807305
111.662252,0.153403,0.165542,0.705861,-6.532621,-7.930562,0.342222,-10.882383,-11.666566,47.428305
111.693520,0.153403,0.165542,0.705861,-6.446136,-8.074477,0.169253,-10.882383,-11.666566,47.428305
111.744814,0.152103,0.167059,0.700090,-6.460325,-8.031573,0.096957,-10.788383,-11.773566,47.045305
111.776072,0.152103,0.167059,0.700090,-6.431609,-8.031573,-0.147970,-10.788383,-11.773566,47.045305
111.827083,0.150734,0.168377,0.694243,-6.431609,-8.190015,-0.349654,-10.689383,-11.866566,46.657305
111.858344,0.150734,0.168377,0.694243,-6.330936,-8.218731,-0.508096,-10.689383,-11.866566,46.657305
111.909577,0.149296,0.169468,0.688336,-6.258640,-8.247446,-0.623634,-10.585383,-11.943566,46.265305
111.940849,0.149296,0.169468,0.688336,-6.258640,-8.218731,-1.041530,-10.585383,-11.943566,46.265305
111.991993,0.147789,0.170361,0.682400,-6.287694,-8.434942,-1.070246,-10.476383,-12.006566,45.871305
112.023244,0.147789,0.170361,0.682400,-6.374178,-8.434942,-1.372942,-10.476383,-12.006566,45.871305
112.073367,0.146226,0.171042,0.676418,-6.071483,-8.478184,-1.444899,-10.363383,-12.054566,45.474305
112.104638,0.146226,0.171042,0.676418,-5.941756,-8.377173,-1.776648,-10.363383,-12.054566,45.474305
112.155958,0.144608,0.171509,0.670406,-5.883987,-8.506900,-1.906375,-10.246383,-12.087566,45.075305
112.187217,0.144608,0.171509,0.670406,-5.869460,-8.550142,-2.208733,-10.246383,-12.087566,45.075305
112.238280,0.142921,0.171765,0.664380,-6.042429,-8.579195,-2.309744,-10.124383,-12.105566,44.675305
112.269540,0.142921,0.171765,0.664380,-5.927229,-8.564669,-2.482713,-10.124383,-12.105566,44.675305
112.333703,0.141178,0.171807,0.658354,-5.509333,-8.593384,-2.857367,-9.998383,-12.108566,44.275305
112.364962,0.141178,0.171807,0.658354,-5.768787,-8.506900,-2.886420,-9.998383,-12.108566,44.275305
112.417868,0.139366,0.171637,0.652328,-5.552576,-8.420415,-3.088105,-9.867383,-12.096566,43.875305
112.449134,0.139366,0.171637,0.652328,-5.365080,-8.593384,-3.347558,-9.867383,-12.096566,43.875305
112.502118,0.137512,0.171269,0.646317,-5.307649,-8.506900,-3.722212,-9.733383,-12.070566,43.476305
112.533370,0.137512,0.171269,0.646317,-5.566764,-8.607911,-3.909370,-9.733383,-12.070566,43.476305
112.572580,0.135603,0.170702,0.640322,-5.422849,-8.593384,-3.967139,-9.595383,-12.030566,43.078305
112.603833,0.135603,0.170702,0.640322,-5.249880,-8.607911,-4.053623,-9.595383,-12.030566,43.078305
112.651801,0.133624,0.169922,0.634358,-5.249880,-8.694395,-4.370846,-9.452383,-11.975566,42.682305
112.683071,0.133624,0.169922,0.634358,-5.264406,-8.622438,-4.630299,-9.452383,-11.975566,42.682305
112.733453,0.131617,0.168958,0.628424,-5.091437,-8.521426,-4.759688,-9.307383,-11.907566,42.288305
112.764720,0.131617,0.168958,0.628424,-5.076911,-8.478184,-5.062384,-9.307383,-11.907566,42.288305
112.815446,0.129541,0.167782,0.622550,-4.875226,-8.449469,-5.134680,-9.157383,-11.824566,41.898305
112.846699,0.129541,0.167782,0.622550,-5.004953,-8.434942,-5.437375,-9.157383,-11.824566,41.898305
112.897870,0.127424,0.166421,0.616723,-4.817457,-8.449469,-5.523860,-9.004383,-11.728566,41.511305
112.929127,0.127424,0.166421,0.616723,-4.788742,-8.333931,-5.855271,-9.004383,-11.728566,41.511305
112.980171,0.125264,0.164875,0.610956,-4.716446,-8.305215,-6.042429,-8.848383,-11.619566,41.128305
113.011434,0.125264,0.164875,0.610956,-4.687730,-8.276500,-6.244452,-8.848383,-11.619566,41.128305
113.062541,0.123063,0.163146,0.605264,-4.457330,-8.190015,-6.359652,-8.689383,-11.497566,40.750305
113.093801,0.123063,0.163146,0.605264,-4.327604,-8.247446,-6.619105,-8.689383,-11.497566,40.750305
113.145360,0.120807,0.161246,0.599649,-4.255308,-8.146773,-6.806263,-8.526383,-11.363566,40.377305
113.176632,0.120807,0.161246,0.599649,-4.284361,-8.190015,-6.950516,-8.526383,-11.363566,40.377305
113.227716,0.118522,0.159161,0.594109,-4.154635,-8.031573,-7.195443,-8.361383,-11.216566,40.009305
113.258970,0.118522,0.159161,0.594109,-4.068150,-8.175488,-7.353886,-8.361383,-11.216566,40.009305
113.310083,0.116196,0.156906,0.588676,-3.851939,-8.002519,-7.469424,-8.193383,-11.057566,39.648305
113.341354,0.116196,0.156906,0.588676,-4.053623,-7.930562,-7.815362,-8.193383,-11.057566,39.648305
113.392603,0.113828,0.154494,0.583318,-3.779981,-7.887319,-7.988331,-8.022383,-10.887566,39.292305
113.423872,0.113828,0.154494,0.583318,-3.923897,-7.685635,-8.132246,-8.022383,-10.887566,39.292305
113.475058,0.111418,0.151912,0.578066,-3.664443,-7.743066,-8.218731,-7.848383,-10.705566,38.943305
113.506309,0.111418,0.151912,0.578066,-3.635728,-7.570097,-8.622438,-7.848383,-10.705566,38.943305
113.557519,0.108994,0.149188,0.572920,-3.448232,-7.411655,-8.665680,-7.673383,-10.513566,38.601305
113.588782,0.108994,0.149188,0.572920,-3.333032,-7.555908,-8.867364,-7.673383,-10.513566,38.601305
113.639812,0.106528,0.146322,0.567895,-3.275263,-7.281928,-8.968038,-7.495383,-10.311566,38.267305
113.671062,0.106528,0.146322,0.567895,-3.304316,-7.339697,-9.371745,-7.495383,-10.311566,38.267305
113.722594,0.104034,0.143299,0.562975,-3.059052,-7.080243,-9.198776,-7.315383,-10.098566,37.940305
113.753852,0.104034,0.143299,0.562975,-3.073578,-7.051528,-9.587956,-7.315383,-10.098566,37.940305
113.804797,0.101526,0.140147,0.558162,-2.915136,-6.878559,-9.659914,-7.134383,-9.876566,37.620305
113.836054,0.101526,0.140147,0.558162,-2.843178,-6.806263,-10.005852,-7.134383,-9.876566,37.620305
113.887295,0.098990,0.136868,0.553485,-2.828651,-6.633294,-10.063621,-6.951383,-9.645566,37.309305
113.918561,0.098990,0.136868,0.553485,-2.727640,-6.647821,-10.193348,-6.951383,-9.645566,37.309305
113.969598,0.096426,0.133474,0.548928,-2.597913,-6.388367,-10.279832,-6.766383,-9.406566,37.006305
114.000868,0.096426,0.133474,0.548928,-2.468187,-6.503567,-10.380505,-6.766383,-9.406566,37.006305
114.051960,0.093848,0.129952,0.544492,-2.468187,-6.301883,-10.668675,-6.580383,-9.158566,36.711305
114.083215,0.093848,0.129952,0.544492,-2.367513,-6.201209,-10.827455,-6.580383,-9.158566,36.711305
114.134498,0.091256,0.126315,0.540177,-2.151302,-6.114725,-10.870697,-6.393383,-8.902566,36.424305
114.165770,0.091256,0.126315,0.540177,-2.194544,-6.013714,-11.274066,-6.393383,-8.902566,36.424305
114.217077,0.088650,0.122579,0.536013,-1.935091,-5.840745,-11.259877,-6.205383,-8.639566,36.147305
114.248343,0.088650,0.122579,0.536013,-1.992860,-5.855271,-11.533520,-6.205383,-8.639566,36.147305
114.301007,0.086044,0.118728,0.531969,-1.877322,-5.610007,-11.591289,-6.017383,-8.368566,35.878305
114.332266,0.086044,0.118728,0.531969,-1.906375,-5.466091,-11.663246,-6.017383,-8.368566,35.878305
114.381964,0.083409,0.114805,0.528046,-1.661111,-5.249880,-12.009184,-5.827383,-8.092566,35.617305
114.413215,0.083409,0.114805,0.528046,-1.675637,-5.235353,-11.937227,-5.827383,-8.092566,35.617305
114.464256,0.080788,0.110767,0.524259,-1.560437,-4.846173,-12.210869,-5.638383,-7.808566,35.365305
114.495516,0.080788,0.110767,0.524259,-1.358415,-4.875226,-12.210869,-5.638383,-7.808566,35.365305
114.546829,0.078153,0.106658,0.520622,-1.243215,-4.644488,-12.297353,-5.448383,-7.519566,35.123305
114.578081,0.078153,0.106658,0.520622,-1.214499,-4.486046,-12.499038,-5.448383,-7.519566,35.123305
114.629170,0.075518,0.102477,0.517107,-1.056057,-4.341792,-12.686534,-5.258383,-7.225566,34.889305
114.660421,0.075518,0.102477,0.517107,-1.012815,-4.414088,-12.729776,-5.258383,-7.225566,34.889305
114.711411,0.072883,0.098210,0.513711,-0.753361,-4.154635,-12.773018,-5.068383,-6.925566,34.663305
114.742682,0.072883,0.098210,0.513711,-0.782077,-4.111392,-12.945987,-5.068383,-6.925566,34.663305
114.794178,0.070261,0.093870,0.510451,-0.724308,-3.981666,-12.989230,-4.879383,-6.620566,34.446305
114.825434,0.070261,0.093870,0.510451,-0.580392,-3.794170,-13.205441,-4.879383,-6.620566,34.446305
114.876586,0.067639,0.089473,0.507327,-0.565865,-3.592485,-13.349356,-4.690383,-6.311566,34.238305
114.907839,0.067639,0.089473,0.507327,-0.392896,-3.462759,-13.450368,-4.690383,-6.311566,34.238305
114.959002,0.065031,0.085004,0.504338,-0.176685,-3.289790,-13.551379,-4.502383,-5.997566,34.039305
114.990267,0.065031,0.085004,0.504338,-0.205739,-3.131347,-13.767590,-4.502383,-5.997566,34.039305
115.041292,0.062450,0.080491,0.501470,-0.090201,-3.073578,-13.796306,-4.316383,-5.680566,33.848305
115.072555,0.062450,0.080491,0.501470,0.068242,-2.799936,-13.954748,-4.316383,-5.680566,33.848305
115.123631,0.059869,0.075906,0.498722,0.068242,-2.799936,-14.084475,-4.130383,-5.358566,33.665305
115.154894,0.059869,0.075906,0.498722,0.226684,-2.540482,-14.069948,-4.130383,-5.358566,33.665305
115.206250,0.057301,0.071278,0.496109,0.212495,-2.439471,-14.185486,-3.945383,-5.033566,33.491305
115.237507,0.057301,0.071278,0.496109,0.342222,-2.194544,-14.444939,-3.945383,-5.033566,33.491305
115.288698,0.054761,0.066605,0.493602,0.486138,-2.079344,-14.286159,-3.762383,-4.705566,33.324305
115.319970,0.054761,0.066605,0.493602,0.500664,-1.877322,-14.545613,-3.762383,-4.705566,33.324305
115.371147,0.052249,0.061875,0.491230,0.543906,-1.790837,-14.588855,-3.581383,-4.373566,33.166305
115.402419,0.052249,0.061875,0.491230,0.745591,-1.589153,-14.574666,-3.581383,-4.373566,33.166305
115.453752,0.049751,0.057101,0.488963,0.745591,-1.387468,-14.545613,-3.401383,-4.038566,33.015305
115.485021,0.049751,0.057101,0.488963,0.889844,-1.199973,-14.776351,-3.401383,-4.038566,33.015305
115.536230,0.047293,0.052283,0.486832,0.933087,-0.940519,-14.949320,-3.224383,-3.700566,32.873305
115.567492,0.047293,0.052283,0.486832,1.134771,-0.897277,-14.805066,-3.224383,-3.700566,32.873305
115.618549,0.044864,0.047436,0.484790,1.264498,-0.810792,-14.978035,-3.049383,-3.360566,32.737305
115.649803,0.044864,0.047436,0.484790,1.336456,-0.710119,-15.021278,-3.049383,-3.360566,32.737305
115.700933,0.042462,0.042531,0.482884,1.480709,-0.392896,-15.222962,-2.876383,-3.016566,32.610305
115.732200,0.042462,0.042531,0.482884,1.509425,-0.306412,-15.179720,-2.876383,-3.016566,32.610305
115.783646,0.040101,0.037596,0.481068,1.581383,-0.032770,-15.338500,-2.706383,-2.670566,32.489305
115.814910,0.040101,0.037596,0.481068,1.754352,0.183442,-15.367216,-2.706383,-2.670566,32.489305
115.866110,0.037782,0.032617,0.479373,1.653678,0.356411,-15.424985,-2.539383,-2.321566,32.376305
115.897360,0.037782,0.032617,0.479373,1.812121,0.486138,-15.496942,-2.539383,-2.321566,32.376305
115.948388,0.035491,0.027595,0.477782,2.013805,0.788833,-15.597954,-2.374383,-1.969566,32.270305
115.979657,0.035491,0.027595,0.477782,1.956374,0.774307,-15.741869,-2.374383,-1.969566,32.270305
116.030775,0.033255,0.022543,0.476297,2.143532,0.875318,-15.669911,-2.213383,-1.615566,32.171305
116.062028,0.033255,0.022543,0.476297,1.970563,1.249971,-15.698627,-2.213383,-1.615566,32.171305
116.113194,0.031047,0.017447,0.474931,2.186774,1.394225,-15.799638,-2.054383,-1.258566,32.080305
116.144447,0.031047,0.017447,0.474931,2.417512,1.523952,-15.871596,-2.054383,-1.258566,32.080305
116.195898,0.028894,0.012294,0.473656,2.547239,1.639152,-15.900311,-1.899383,-0.897566,31.995305
116.227149,0.028894,0.012294,0.473656,2.633723,1.927321,-15.770585,-1.899383,-0.897566,31.995305
116.278319,0.026796,0.007110,0.472486,2.604670,1.956374,-16.102334,-1.748383,-0.534566,31.917305
116.309585,0.026796,0.007110,0.472486,2.691155,2.230016,-16.059092,-1.748383,-0.534566,31.917305
116.360871,0.024740,0.001883,0.471421,2.662439,2.417512,-15.900311,-1.600383,-0.168566,31.846305
116.392124,0.024740,0.001883,0.471421,2.849935,2.547239,-15.900311,-1.600383,-0.168566,31.846305
116.443119,0.022740,0.003388,0.470461,2.820881,2.979324,-16.203007,-1.456383,0.200434,31.782305
116.474382,0.022740,0.003388,0.470461,3.022566,3.426273,-16.102334,-1.456383,0.200434,31.782305
116.525587,0.020781,0.008717,0.469606,3.123577,3.757684,-16.203007,-1.315383,0.573434,31.725305
116.556838,0.020781,0.008717,0.469606,3.181346,3.959369,-16.246250,-1.315383,0.573434,31.725305
116.608021,0.018892,0.014091,0.468841,3.325262,4.406318,-16.246250,-1.179383,0.949434,31.674305
116.639286,0.018892,0.014091,0.468841,3.339788,4.507329,-16.318545,-1.179383,0.949434,31.674305
116.690377,0.017044,0.019508,0.468211,3.311073,4.881983,-16.289492,-1.046383,1.328434,31.632305
116.721631,0.017044,0.019508,0.468211,3.311073,4.925225,-16.520230,-1.046383,1.328434,31.632305
116.772813,0.015265,0.024997,0.467671,3.397557,5.242110,-16.419219,-0.918383,1.712434,31.596305
116.804074,0.015265,0.024997,0.467671,3.642484,5.573521,-16.462461,-0.918383,1.712434,31.596305
116.855196,0.013542,0.030531,0.467251,3.584715,5.689059,-16.419219,-0.794383,2.099434,31.568305
116.886453,0.013542,0.030531,0.467251,3.728969,5.948512,-16.217534,-0.794383,2.099434,31.568305
116.937761,0.011875,0.036122,0.466936,3.829642,6.063712,-16.491514,-0.674383,2.490434,31.547305
116.969033,0.011875,0.036122,0.466936,3.844169,6.323166,-16.433745,-0.674383,2.490434,31.547305
117.020150,0.010263,0.041772,0.466741,3.872884,6.438366,-16.375976,-0.558383,2.885434,31.534305
117.051416,0.010263,0.041772,0.466741,4.074907,6.611335,-16.433745,-0.558383,2.885434,31.534305
117.102553,0.008720,0.047480,0.466681,3.858695,6.813020,-16.534419,-0.447383,3.284434,31.530305
117.133825,0.008720,0.047480,0.466681,4.074907,7.158958,-16.318545,-0.447383,3.284434,31.530305
117.184959,0.007233,0.053261,0.466726,4.074907,7.432938,-16.347261,-0.340383,3.688434,31.533305
117.216223,0.007233,0.053261,0.466726,4.146864,7.331927,-16.405030,-0.340383,3.688434,31.533305
117.267519,0.005816,0.059114,0.466921,4.218822,7.735634,-16.505703,-0.238383,4.097434,31.546305
